MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.6093,17.0,5.970967741935484,1.1161290322580646,770.0,2.4838709677419355,33.82,-118.03,2.444
3.6815,17.0,4.765864332603939,1.0437636761487965,1077.0,2.3566739606126914,33.82,-118.03,2.4530000000000003
6.0162,20.0,5.639830508474576,0.9830508474576272,1275.0,2.7012711864406778,33.82,-118.03,3.185
4.7466,19.0,5.765661252900232,1.0139211136890949,1286.0,2.983758700696056,33.82,-118.02,2.583
4.625,25.0,5.952848722986247,1.0451866404715129,1668.0,3.277013752455796,33.83,-118.03,2.296
3.175,25.0,4.173913043478262,1.059782608695652,529.0,2.875,33.83,-118.03,1.328
5.7018,24.0,6.4902255639097755,1.0195488721804509,2286.0,3.437593984962406,33.83,-118.05,2.867
8.6123,21.0,8.056451612903226,1.0,1323.0,3.556451612903226,33.82,-118.05,3.867
3.8512,17.0,3.93812375249501,1.029940119760479,1112.0,2.219560878243513,33.83,-118.06,1.6380000000000001
5.6846,27.0,6.01609657947686,1.0362173038229376,1849.0,3.720321931589537,33.81,-118.04,2.161
5.2542,26.0,5.6066666666666665,0.9711111111111111,1377.0,3.06,33.81,-118.05,2.346
5.7089,26.0,6.694290976058933,1.0441988950276244,1779.0,3.276243093922652,33.81,-118.03,2.374
4.535,19.0,5.574534161490684,1.0186335403726707,1014.0,3.1490683229813663,33.86,-118.03,2.8930000000000002
5.6094,24.0,6.290140845070423,0.9774647887323944,1162.0,3.2732394366197184,33.85,-118.04,2.792
6.1737,25.0,7.889502762430938,1.0718232044198894,1212.0,3.348066298342541,33.85,-118.05,3.1310000000000002
3.1497,26.0,4.404384896467723,1.0864799025578562,2257.0,2.7490864799025583,33.83,-118.02,2.176
5.6677,26.0,5.944162436548224,0.9720812182741116,1290.0,3.274111675126904,33.86,-118.02,2.207
4.0865,30.0,5.132743362831858,0.991150442477876,1434.0,3.172566371681416,33.85,-118.03,2.037
4.6326,29.0,4.7828125,0.95625,2396.0,3.74375,33.85,-118.01,1.952
4.5,28.0,5.102117061021171,1.0435865504358657,2112.0,2.6301369863013697,33.84,-118.01,2.021
4.4821,35.0,5.987931034482759,0.9706896551724138,2091.0,3.605172413793104,33.84,-118.02,2.141
3.4167,36.0,5.19634703196347,1.0410958904109588,725.0,3.310502283105023,33.86,-117.99,1.8719999999999999
5.2548,35.0,6.018115942028985,0.9855072463768116,949.0,3.438405797101449,33.85,-117.99,1.926
5.103,34.0,5.90625,0.9744318181818182,1379.0,3.917613636363636,33.84,-117.99,2.07
3.139,25.0,4.240480961923849,1.0788243152972612,4188.0,2.7975951903807617,33.87,-118.01,1.857
3.0252,20.0,4.0410958904109595,1.0342465753424657,2898.0,3.308219178082192,33.86,-117.99,1.78
4.7083,28.0,5.8,1.0321428571428573,755.0,2.696428571428572,33.88,-118.0,2.681
3.3689999999999998,19.0,4.205278592375366,1.1466275659824048,1088.0,3.1906158357771264,33.88,-118.01,2.696
2.735,18.0,4.049306625577812,1.1093990755007703,2276.0,3.50693374422188,33.88,-118.0,1.7080000000000002
3.1205,16.0,3.728476821192053,1.1015452538631347,1260.0,2.7814569536423845,33.87,-117.99,1.74
8.5621,23.0,7.329861111111112,1.0625,979.0,3.399305555555556,33.89,-117.99,3.478
2.8649,17.0,4.223300970873788,1.0800970873786409,1158.0,2.8106796116504853,33.89,-117.97,1.375
5.0731,9.0,5.071698113207547,1.0528301886792453,530.0,2.0,33.88,-117.97,1.851
6.2427,11.0,6.161016949152543,1.0466101694915255,635.0,2.6906779661016946,33.88,-117.97,2.185
9.0683,15.0,7.226235741444866,1.0304182509505704,1992.0,3.787072243346008,33.89,-117.97,3.674
1.7083,33.0,20.097826086956523,4.173913043478262,218.0,2.369565217391304,39.17,-120.1,1.4380000000000002
1.1912,22.0,52.69047619047619,8.857142857142858,98.0,2.333333333333333,39.15,-120.06,1.7
3.0375,25.0,18.71551724137931,3.327586206896552,248.0,2.1379310344827585,39.14,-120.18,1.719
3.9722,21.0,17.25,3.1944444444444446,309.0,2.145833333333333,39.14,-120.16,1.278
3.5667,17.0,15.021164021164019,2.7777777777777777,390.0,2.063492063492064,39.18,-120.12,1.7919999999999998
5.5456,18.0,36.07547169811321,5.273584905660377,241.0,2.2735849056603774,39.19,-120.1,3.6
3.9375,17.0,18.5,3.0125,202.0,2.525,39.19,-120.1,2.1319999999999997
3.0869999999999997,20.0,9.78735632183908,1.6896551724137931,409.0,2.3505747126436782,39.2,-120.1,1.969
4.5795,18.0,13.858024691358025,2.4197530864197527,421.0,2.598765432098765,39.21,-120.11,1.5830000000000002
3.01,21.0,10.553648068669528,2.253218884120172,584.0,2.506437768240344,39.25,-120.06,1.635
4.1364,24.0,23.547368421052628,5.1684210526315795,264.0,2.7789473684210533,39.27,-120.04,1.545
2.6023,26.0,13.985507246376812,2.833333333333333,307.0,2.2246376811594204,39.26,-120.01,1.393
3.653,13.0,6.418196994991652,1.181135225375626,3264.0,2.7245409015025044,38.98,-120.91,1.4680000000000002
2.2917,19.0,5.695652173913044,1.423913043478261,493.0,2.6793478260869565,39.12,-120.69,1.182
4.2917,17.0,6.222493887530563,1.0464547677261613,3096.0,2.5232273838630808,38.88,-121.06,1.8430000000000002
2.6701,41.0,4.8887323943661976,1.0605633802816898,1680.0,2.3661971830985915,38.89,-121.08,1.39
4.2723,23.0,5.5317725752508355,1.0,787.0,2.632107023411371,38.91,-121.15,1.931
6.0,10.0,6.4498714652956295,1.0848329048843188,1037.0,2.6658097686375317,38.85,-121.08,2.201
6.4789,15.0,7.909230769230769,1.0253846153846151,3868.0,2.9753846153846157,38.77,-121.14,2.878
8.4882,27.0,6.945945945945946,0.972972972972973,315.0,2.8378378378378377,38.75,-121.16,2.766
4.2143,22.0,6.425233644859812,1.0116822429906542,1161.0,2.7126168224299065,38.84,-121.14,2.365
5.07,22.0,6.532374100719425,1.0,832.0,2.9928057553956835,38.82,-121.14,2.33
5.1857,18.0,6.274074074074074,1.022222222222222,1276.0,3.150617283950617,38.8,-121.18,2.201
4.3962,11.0,7.306581059390048,1.0256821829855538,2006.0,3.219903691813804,38.75,-121.21,2.6439999999999997
7.7499,11.0,7.949675324675325,1.0324675324675323,1931.0,3.13474025974026,38.73,-121.2,3.3480000000000003
4.7941,16.0,6.543123543123543,1.06993006993007,1201.0,2.7995337995337994,38.75,-121.18,2.476
5.4896,5.0,7.061051004636785,1.0571870170015456,3667.0,2.833848531684698,38.75,-121.24,2.296
2.6065,19.0,5.6481751824817525,1.294890510948905,2086.0,3.045255474452554,38.74,-121.27,1.5490000000000002
5.3451,14.0,6.153703703703704,0.924074074074074,1527.0,2.8277777777777784,38.73,-121.26,1.7209999999999999
5.419,6.0,6.692551505546751,1.0649762282091917,1747.0,2.768621236133122,38.73,-121.28,2.674
4.0519,7.0,5.927762039660058,1.0623229461756374,2147.0,3.0410764872521248,38.75,-121.31,1.2919999999999998
2.655,36.0,4.854477611940299,1.1007462686567164,2313.0,2.876865671641791,38.75,-121.3,0.863
2.108,52.0,5.24468085106383,0.946808510638298,189.0,2.0106382978723403,38.75,-121.28,0.838
2.3611,41.0,4.561001042752868,1.0834202294056308,2387.0,2.489051094890511,38.74,-121.3,0.879
4.2259,3.0,6.495501285347045,1.143637532133676,8361.0,2.6866966580976865,38.77,-121.33,1.693
2.1366,47.0,5.0190311418685125,1.0916955017301038,1276.0,2.207612456747405,38.76,-121.28,1.0190000000000001
3.5288,11.0,5.016260162601626,0.9539295392953928,1049.0,2.8428184281842817,38.78,-121.24,1.411
0.8691,18.0,4.036764705882353,1.0514705882352942,249.0,1.8308823529411764,38.78,-121.24,1.365
2.0807,13.0,4.869731800766283,1.1123882503192848,1513.0,1.9323116219667944,38.78,-121.23,1.426
5.4498,5.0,7.749051833122629,1.038558786346397,4819.0,3.0461441213653604,38.82,-121.24,2.173
5.5205,14.0,7.225531914893618,1.0340425531914894,1974.0,2.8,38.8,-121.25,1.8869999999999998
3.1875,23.0,5.275092936802974,0.9702602230483272,706.0,2.62453531598513,38.79,-121.24,1.102
2.2292,45.0,4.773684210526316,0.9263157894736842,463.0,2.4368421052631577,38.79,-121.23,0.92
6.0,20.0,6.007707129094412,0.9633911368015414,1405.0,2.7071290944123314,38.87,-121.19,2.094
4.4085,8.0,5.745810055865923,0.9916201117318436,2268.0,3.1675977653631286,38.85,-121.19,1.3940000000000001
2.9484,15.0,5.575155279503106,1.067080745341615,2114.0,2.6260869565217395,38.83,-121.18,1.244
4.0862,19.0,6.047457627118644,1.0949152542372882,1714.0,2.9050847457627116,38.85,-121.39,1.6269999999999998
4.4769,16.0,5.8655462184873945,1.0028011204481793,1092.0,3.0588235294117645,38.87,-121.27,1.9140000000000001
2.7656,31.0,5.404166666666668,1.0791666666666666,765.0,3.1875,38.9,-121.28,0.9359999999999999
2.9866,45.0,5.441281138790036,1.1281138790035588,793.0,2.8220640569395017,38.89,-121.3,0.9129999999999999
3.0321,21.0,4.731082654249127,1.0139697322467986,1847.0,2.1501746216530853,38.92,-121.1,1.355
1.0179,42.0,3.6607142857142856,1.0446428571428572,706.0,6.303571428571429,38.94,-121.1,1.25
3.3021,34.0,5.6719576719576725,0.984126984126984,899.0,2.3783068783068777,38.92,-121.05,1.588
1.8238,14.0,4.6066350710900466,1.0545023696682465,1830.0,2.1682464454976302,38.95,-121.11,1.5859999999999999
2.1287,17.0,4.0633608815427,1.1101928374655647,943.0,2.597796143250689,38.95,-121.1,0.5529999999999999
4.8214,12.0,7.207843137254902,1.0784313725490196,1572.0,3.0823529411764707,38.97,-121.05,2.019
5.2536,13.0,6.350649350649349,0.9567099567099568,688.0,2.9783549783549783,38.97,-121.09,1.919
2.7463,18.0,5.122015915119363,1.0079575596816976,1271.0,3.3713527851458887,38.95,-121.08,1.561
2.75,22.0,4.744471744471745,1.0933660933660934,1009.0,2.479115479115479,38.95,-121.04,1.5319999999999998
2.3696,17.0,5.765743073047858,1.1335012594458438,1182.0,2.977329974811083,39.04,-120.99,1.6680000000000001
3.6354,17.0,5.471061093247588,1.062700964630225,1540.0,2.4758842443729905,38.99,-120.98,1.629
4.8051,21.0,5.857142857142858,1.053391053391053,1874.0,2.704184704184704,39.0,-121.04,1.743
10.9891,4.0,6.296296296296298,0.8518518518518519,93.0,3.4444444444444446,39.0,-121.0,3.125
3.0147,15.0,15.51127819548872,3.3947368421052637,723.0,2.718045112781955,39.27,-120.58,1.188
3.3699,22.0,23.396600566572236,3.991501416430595,845.0,2.3937677053824364,39.2,-120.22,2.44
3.0403,20.0,5.607361963190184,1.1116564417177914,2125.0,2.607361963190184,39.08,-120.98,1.48
3.1972,8.0,5.685325264750378,1.0847201210287445,1744.0,2.638426626323752,39.05,-120.94,1.515
2.8125,26.0,5.542465753424659,1.0547945205479452,922.0,2.526027397260274,39.93,-120.95,0.835
2.9559,15.0,5.272151898734177,1.110759493670886,816.0,2.5822784810126582,39.96,-120.93,1.188
2.2656,23.0,6.690789473684211,1.4342105263157894,387.0,2.546052631578948,39.9,-120.74,0.882
2.2019,15.0,10.813218390804598,2.2528735632183907,717.0,2.060344827586207,39.72,-120.66,1.305
3.9583,9.0,16.02459016393443,3.262295081967213,294.0,2.4098360655737703,39.82,-120.74,1.265
2.5893,8.0,28.615384615384613,5.487179487179486,27.0,0.6923076923076923,39.75,-121.0,0.83
2.2101,16.0,10.385245901639344,2.2827868852459017,638.0,2.614754098360656,39.86,-121.14,0.888
2.375,11.0,5.965116279069767,1.2093023255813953,204.0,2.372093023255814,39.78,-120.48,1.0
2.2717,18.0,5.520259319286872,1.0907617504051863,1567.0,2.539708265802269,39.83,-120.46,0.759
2.1667,10.0,6.038277511961723,1.2344497607655502,510.0,2.4401913875598087,39.82,-120.38,0.9279999999999999
3.0625,19.0,5.607142857142856,1.0785714285714283,366.0,2.6142857142857143,39.8,-120.15,0.825
2.2132,22.0,6.0090090090090085,1.1756756756756757,597.0,2.689189189189189,40.17,-120.94,0.892
1.5774,31.0,5.391379310344829,1.1448275862068966,1345.0,2.3189655172413794,40.14,-120.94,0.58
1.625,38.0,6.304347826086956,1.6521739130434785,219.0,1.9043478260869569,40.01,-121.23,0.75
2.9554,19.0,8.154545454545454,1.6363636363636365,276.0,2.5090909090909093,40.13,-120.71,0.894
3.5962,36.0,6.0954198473282455,1.1488549618320612,632.0,2.4122137404580157,40.31,-121.24,0.9359999999999999
5.8453,10.0,15.115384615384615,2.230769230769231,247.0,2.375,40.23,-121.19,1.9380000000000002
1.6944,11.0,21.372093023255815,4.627906976744186,69.0,1.6046511627906976,40.19,-121.08,1.375
3.6477,15.0,8.33495145631068,1.6310679611650485,501.0,2.4320388349514563,40.3,-121.09,1.1340000000000001
1.6875,17.0,11.30232558139535,2.2906976744186047,384.0,2.232558139534884,40.29,-121.14,1.115
3.3462,14.0,18.348754448398573,3.1316725978647684,616.0,2.192170818505338,40.25,-121.15,1.452
2.4306,36.0,5.140845070422535,1.091549295774648,476.0,3.352112676056338,34.0,-117.37,0.889
3.6415,15.0,7.4918918918918935,1.335135135135135,703.0,3.8,34.01,-117.37,1.242
2.7054,52.0,5.741214057507987,1.060702875399361,905.0,2.891373801916933,33.99,-117.38,1.4169999999999998
3.0694,24.0,5.21978021978022,1.0054945054945057,383.0,2.1043956043956045,33.97,-117.41,1.25
2.1528,10.0,3.4516129032258065,0.946236559139785,462.0,2.4838709677419355,33.98,-117.38,1.625
1.1194,27.0,2.772727272727273,1.1301652892561984,844.0,1.743801652892562,33.98,-117.37,0.958
2.0436,46.0,3.8620689655172415,1.0413793103448277,1570.0,3.6091954022988495,33.98,-117.36,0.823
2.5804,34.0,5.390029325513196,1.021994134897361,2653.0,3.8900293255131966,33.97,-117.37,0.924
1.95,40.0,4.778688524590164,1.024590163934426,976.0,4.0,33.97,-117.37,0.848
2.025,52.0,8.375,1.8333333333333333,130.0,5.416666666666668,33.98,-117.37,1.25
3.0239999999999996,27.0,4.7255369928400945,1.0572792362768495,2807.0,3.3496420047732696,33.97,-117.35,1.225
2.7596,32.0,4.969418960244648,1.0244648318042813,1212.0,3.7064220183486234,33.97,-117.36,0.8220000000000001
2.4667,33.0,4.43254817987152,1.0042826552462527,1851.0,3.963597430406853,33.98,-117.36,0.807
7.2519,33.0,7.526515151515151,1.0378787878787878,1398.0,2.647727272727273,33.96,-117.37,2.166
8.2405,25.0,7.630573248407643,1.0063694267515924,951.0,3.0286624203821657,33.96,-117.35,2.352
7.6632,28.0,7.819905213270142,0.995260663507109,557.0,2.639810426540284,33.95,-117.35,2.048
3.2917,52.0,5.5642458100558665,0.9636871508379888,948.0,2.64804469273743,33.96,-117.39,1.2930000000000001
5.0194,38.0,5.961206896551723,1.0258620689655171,649.0,2.7974137931034484,33.97,-117.4,1.489
2.3798,32.0,4.768067226890756,1.0369747899159665,1393.0,2.3411764705882354,33.96,-117.41,1.188
12.5381,29.0,6.888888888888888,1.2222222222222223,50.0,2.7777777777777777,33.96,-117.44,1.125
3.8682,28.0,5.80030959752322,1.0077399380804954,2399.0,3.713622291021672,33.96,-117.43,1.165
3.7344,31.0,5.6770186335403725,1.0993788819875776,556.0,3.4534161490683233,33.95,-117.44,1.153
3.1384,46.0,5.627249357326479,1.0874035989717223,866.0,2.2262210796915167,33.95,-117.4,1.115
2.4408,32.0,4.457207207207207,1.1058558558558558,954.0,2.1486486486486487,33.95,-117.4,1.173
3.0542,37.0,5.094076655052265,0.8954703832752613,849.0,2.9581881533101044,33.95,-117.41,1.239
2.8173,32.0,5.3270676691729335,1.06265664160401,2494.0,3.12531328320802,33.95,-117.42,1.1079999999999999
3.0208,27.0,5.640963855421687,1.0072289156626506,1272.0,3.0650602409638554,33.96,-117.41,1.127
1.1601,43.0,4.688888888888889,1.2296296296296296,292.0,2.1629629629629634,33.95,-117.4,1.214
4.0833,49.0,5.603104212860312,1.0221729490022171,1344.0,2.9800443458980044,33.96,-117.39,1.1440000000000001
4.3542,32.0,7.122186495176848,1.1286173633440515,771.0,2.4790996784565915,33.95,-117.37,1.426
4.0625,21.0,6.41038961038961,0.987012987012987,1164.0,3.0233766233766235,33.94,-117.38,1.368
3.0509,30.0,5.5981308411214945,1.1728971962616823,1019.0,4.761682242990654,33.94,-117.4,0.8270000000000001
4.0156,35.0,6.1953125,1.171875,669.0,5.2265625,33.93,-117.41,0.893
3.5865,37.0,5.167539267015707,0.9790575916230366,551.0,2.8848167539267013,33.94,-117.4,1.12
2.87,33.0,4.938095238095238,1.1333333333333333,911.0,2.169047619047619,33.94,-117.41,1.176
3.1795,32.0,4.889830508474576,1.0084745762711864,1509.0,2.5576271186440684,33.93,-117.42,1.256
2.4435,22.0,4.125370187561698,1.0671273445212242,2096.0,2.069101678183613,33.94,-117.41,1.185
4.1528,35.0,4.997167138810198,0.9206798866855525,1094.0,3.09915014164306,33.94,-117.42,1.139
4.0526,36.0,5.639506172839505,1.0962962962962963,1425.0,3.5185185185185186,33.95,-117.43,1.045
2.1865,15.0,3.9,1.103225806451613,3012.0,2.4290322580645163,33.93,-117.43,1.2930000000000001
2.1023,12.0,4.119906868451688,1.0116414435389989,1987.0,2.3131548311990686,33.94,-117.45,1.037
3.9118,32.0,5.527058823529411,1.0635294117647058,1479.0,3.48,33.94,-117.44,1.141
4.1776,32.0,5.928104575163399,1.0457516339869282,903.0,2.9509803921568634,33.94,-117.44,1.187
4.375,33.0,6.039647577092512,1.039647577092511,715.0,3.1497797356828188,33.93,-117.44,1.2990000000000002
3.6667,32.0,7.0166666666666675,0.9888888888888888,508.0,2.8222222222222224,33.9,-117.4,3.141
7.7197,4.0,6.153846153846153,0.7692307692307693,55.0,4.230769230769232,33.89,-117.42,1.9380000000000002
2.7083,25.0,5.613293051359516,1.105740181268882,1311.0,3.960725075528701,34.01,-117.4,0.878
2.6442,34.0,6.185929648241206,1.085427135678392,841.0,4.226130653266332,34.01,-117.41,0.92
3.05,33.0,6.8685968819599115,1.269487750556793,1753.0,3.904231625835189,34.02,-117.43,0.978
4.2321,9.0,6.357808857808857,1.027972027972028,3015.0,3.5139860139860137,34.02,-117.42,1.6280000000000001
1.6955,24.0,4.353383458646617,1.1259398496240602,1829.0,3.4379699248120295,34.0,-117.4,0.868
1.9052,38.0,4.203773584905662,1.0773584905660378,1697.0,3.20188679245283,34.0,-117.41,0.8340000000000001
4.2589,21.0,6.487684729064039,1.0369458128078817,1376.0,3.3891625615763545,33.98,-117.43,1.5219999999999998
3.0606,16.0,5.276060764798324,1.070193818753274,5913.0,3.0974332111052907,33.98,-117.42,1.195
2.76,26.0,5.520871143375682,1.08529945553539,1720.0,3.121597096188748,34.01,-117.45,0.9520000000000001
4.566,18.0,7.236323851203501,1.1969365426695842,1738.0,3.803063457330416,33.99,-117.43,1.169
4.5625,12.0,6.6796246648793565,1.0167560321715818,5008.0,3.3565683646112596,33.99,-117.44,1.713
4.4063,15.0,6.104430379746836,1.0031645569620251,1237.0,3.914556962025317,34.0,-117.5,1.285
4.84,21.0,6.101190476190476,1.1666666666666667,1153.0,3.4315476190476186,33.99,-117.49,1.1640000000000001
3.3966,20.0,5.375,1.0416666666666667,1785.0,3.9144736842105265,33.98,-117.48,1.15
4.8371,17.0,6.087053571428571,1.03125,1691.0,3.774553571428572,33.98,-117.49,1.6059999999999999
4.2099,21.0,6.283464566929134,1.0918635170603674,1291.0,3.3884514435695534,33.98,-117.5,1.3869999999999998
4.9886,8.0,7.050669772859639,1.1141525917297612,5810.0,3.3838089691322075,33.98,-117.47,1.581
5.2759,14.0,6.50143815915628,0.986097794822627,7600.0,3.6433365292425695,33.99,-117.52,1.829
3.6691,35.0,6.175438596491227,1.087719298245614,184.0,3.2280701754385963,33.97,-117.51,1.375
5.3269,19.0,9.142857142857142,1.2142857142857142,101.0,3.6071428571428568,34.02,-117.53,3.75
2.6979,17.0,4.9833101529902635,0.9735744089012516,1587.0,2.2072322670375524,34.0,-117.55,0.75
1.625,29.0,6.65,1.05,136.0,3.4,33.94,-117.56,1.643
5.4872,7.0,6.7746852220013265,0.9880715705765408,5205.0,3.4493041749502984,33.91,-117.59,2.0340000000000003
2.3417,16.0,3.9375,1.0511363636363635,365.0,2.073863636363636,33.89,-117.56,1.9169999999999998
5.1695,2.0,7.299228583028826,1.3061307348761673,7305.0,2.9658952496954933,33.89,-117.52,2.208
7.2379,15.0,6.472222222222222,0.9409722222222222,1006.0,3.493055555555556,33.91,-117.6,2.51
3.4459,21.0,5.990228013029316,1.0553745928338762,871.0,2.8371335504885997,33.9,-117.55,1.9880000000000002
5.3735,22.0,7.237569060773481,1.0939226519337018,1324.0,3.6574585635359123,33.91,-117.57,2.146
4.3723,19.0,5.956030150753769,1.048994974874372,2903.0,3.646984924623116,33.93,-117.5,1.3559999999999999
3.2857,17.0,5.730769230769232,1.0897435897435896,3754.0,4.0106837606837615,33.91,-117.49,1.391
4.9984,12.0,6.188057652711049,1.0199039121482498,4285.0,2.940974605353466,33.95,-117.51,1.6909999999999998
3.6979,34.0,4.771341463414634,0.902439024390244,1142.0,3.481707317073171,33.95,-117.46,0.996
4.2985,12.0,5.7205776173285185,1.0613718411552346,4861.0,3.5097472924187727,33.96,-117.5,1.392
4.8214,29.0,5.418604651162791,0.8895348837209303,711.0,4.133720930232558,33.95,-117.5,1.4340000000000002
1.7059,26.0,4.494565217391305,1.1231884057971016,2411.0,4.367753623188406,33.94,-117.46,0.858
3.7431,19.0,6.240208877284595,1.1240208877284594,3043.0,3.972584856396866,33.93,-117.46,1.328
3.5208,21.0,5.02112676056338,1.0,476.0,3.352112676056338,33.92,-117.46,1.2109999999999999
3.4028,33.0,3.9106382978723406,0.8851063829787233,724.0,3.0808510638297872,33.93,-117.47,1.105
2.6776,31.0,4.868888888888889,1.02,1564.0,3.475555555555556,33.93,-117.48,1.22
3.9522,26.0,5.32258064516129,1.032258064516129,2156.0,3.8637992831541217,33.93,-117.49,1.246
4.7295,14.0,5.60377358490566,0.969811320754717,6295.0,3.393530997304582,33.89,-117.48,1.499
3.6071,7.0,4.887774594078318,1.0687679083094557,5271.0,2.5171919770773643,33.9,-117.49,1.591
4.2207,22.0,5.563944530046225,1.0261941448382126,1869.0,2.8798151001540826,33.91,-117.48,1.411
6.8089,5.0,7.191666666666666,0.975,1109.0,3.080555555555556,33.88,-117.44,3.341
2.5656,21.0,4.375757575757576,1.0787878787878789,770.0,4.666666666666667,33.88,-117.52,1.025
5.0493,4.0,7.947058823529412,1.1964705882352942,2866.0,3.3717647058823528,33.87,-117.5,2.398
2.4861,36.0,4.655555555555557,1.1666666666666667,722.0,4.011111111111111,33.88,-117.56,0.9620000000000001
2.3654,14.0,4.931623931623932,1.1509971509971508,1269.0,3.615384615384616,33.89,-117.58,1.079
2.2372,19.0,4.052459016393444,1.0131147540983607,2143.0,3.5131147540983605,33.88,-117.55,1.088
2.0682,40.0,4.6356589147286815,1.1395348837209305,1052.0,4.077519379844961,33.88,-117.56,1.13
2.3036,39.0,3.793296089385475,0.9162011173184358,769.0,4.29608938547486,33.88,-117.57,1.1059999999999999
1.6875,42.0,4.322033898305085,0.9661016949152542,590.0,3.333333333333333,33.87,-117.58,1.135
2.4387,7.0,4.088939566704675,1.0935005701254277,2695.0,3.072976054732041,33.88,-117.59,1.17
2.6111,13.0,3.9840098400984014,1.044280442804428,2751.0,3.3837638376383765,33.88,-117.59,1.07
4.8686,4.0,6.293711656441718,1.052914110429448,3887.0,2.9808282208588963,33.85,-117.55,1.953
5.4788,28.0,7.782608695652174,1.1043478260869566,346.0,3.008695652173913,33.83,-117.56,3.3930000000000002
5.2861,6.0,6.435957696827263,1.034077555816686,8222.0,3.2205248726987863,33.85,-117.58,1.9509999999999998
5.3006,9.0,7.329596412556054,1.0706278026905829,2928.0,3.282511210762332,33.85,-117.6,2.214
3.9414,18.0,5.366754617414248,1.0448548812664908,4976.0,3.2823218997361483,33.87,-117.55,1.371
3.4419,15.0,5.3893992932862185,1.1095406360424027,3823.0,2.701766784452297,33.87,-117.6,1.381
3.55,20.0,4.777777777777779,1.0138888888888888,575.0,3.9930555555555554,33.84,-117.52,1.11
4.46,22.0,5.9478908188585615,0.9925558312655088,1347.0,3.3424317617866004,33.83,-117.52,1.8980000000000001
5.1365,14.0,6.7549194991055455,1.0375670840787121,1877.0,3.3577817531305905,33.82,-117.52,2.15
4.6875,15.0,7.479057591623037,1.1020942408376964,1361.0,3.56282722513089,33.88,-117.36,1.8980000000000001
5.1512,2.0,8.834824501032347,1.2677219545767378,4636.0,3.1906400550585,33.9,-117.33,1.8780000000000001
5.0346,10.0,7.1065989847715745,1.076142131979695,2573.0,3.265228426395939,33.88,-117.36,2.405
5.1045,14.0,7.395498392282957,1.0771704180064308,1001.0,3.2186495176848875,33.87,-117.33,1.6130000000000002
2.3229,16.0,5.205357142857143,1.0446428571428572,2372.0,3.5297619047619047,33.85,-117.28,1.18
4.2273,13.0,7.205438066465256,1.0845921450151057,1985.0,2.998489425981873,33.81,-117.43,2.952
4.4875,8.0,6.087227414330218,1.02803738317757,973.0,3.0311526479750777,33.76,-117.4,2.491
5.4625,9.0,6.999071494893223,1.0445682451253482,3450.0,3.203342618384401,33.85,-117.4,2.2359999999999998
2.7232,12.0,7.289308176100628,1.3144654088050314,523.0,3.289308176100629,33.84,-117.26,1.232
4.1883,15.0,5.341908713692947,1.0771784232365145,2805.0,2.327800829875519,33.96,-117.34,1.845
5.5563,13.0,6.726190476190476,1.016156462585034,3382.0,2.8758503401360542,33.94,-117.34,2.145
5.2713,7.0,6.832116788321168,1.0894160583941606,4218.0,2.565693430656934,33.94,-117.31,2.165
1.625,8.0,7.6,0.95,1275.0,63.75,33.97,-117.33,1.625
4.6667,4.0,6.89203084832905,1.1134777818582446,8805.0,3.233565919941241,33.97,-117.29,1.6059999999999999
4.4063,23.0,5.6679174484052535,0.9887429643527204,1580.0,2.964352720450281,34.01,-117.32,1.2990000000000002
4.7877,11.0,6.087396504139835,1.0285188592456302,3710.0,3.4130634774609017,33.95,-117.24,1.3259999999999998
4.2775,5.0,6.007339449541284,1.0128440366972478,6780.0,3.110091743119266,33.95,-117.25,1.3869999999999998
5.252999999999999,5.0,7.093508500772798,1.0517774343122102,4573.0,3.534003091190108,33.96,-117.23,1.633
5.2174,5.0,7.3069565217391315,1.0782608695652174,3962.0,3.445217391304348,33.95,-117.21,1.555
6.3223,5.0,8.579225352112676,1.125,1947.0,3.4278169014084505,33.94,-117.14,2.2319999999999998
1.3125,10.0,4.438356164383562,0.9680365296803652,773.0,3.529680365296804,33.94,-117.28,1.357
2.1574,35.0,4.729765013054831,1.097911227154047,2721.0,3.5522193211488253,33.92,-117.28,0.8690000000000001
3.0907,13.0,5.743537414965987,1.1863945578231292,4885.0,3.32312925170068,33.92,-117.27,1.272
3.1042,2.0,6.8775510204081645,1.1224489795918366,115.0,2.346938775510204,33.93,-117.27,1.6480000000000001
3.2705,12.0,5.3300825206301585,1.0855213803450865,4520.0,3.390847711927982,33.93,-117.24,1.1320000000000001
4.2654,8.0,5.9365825014679965,1.0340575455079273,5804.0,3.4081033470346447,33.93,-117.25,1.376
4.1482,7.0,5.674956622325042,1.1069982648930017,5595.0,3.2359745517640253,33.92,-117.25,1.246
4.1953,5.0,6.161695447409732,1.0627943485086342,6686.0,3.4986917844060703,33.89,-117.23,1.3659999999999999
3.2148,14.0,5.251028806584363,1.0555555555555556,3513.0,3.614197530864197,33.93,-117.22,1.17
4.0938,5.0,6.28125,1.0658482142857142,9509.0,3.5375744047619047,33.92,-117.22,1.3090000000000002
5.0223,4.0,7.159627773801002,1.050823192555476,5439.0,3.8933428775948467,33.93,-117.21,1.526
4.7568,12.0,6.446215139442232,1.0,1610.0,3.207171314741036,33.92,-117.16,1.435
